*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3a (GND)
*Date=01:09:23
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
316;;;36.0045;-67.234;0;Bottom;Copper Fill186
317;;;93.4593;-33.9854;0;Bottom;Copper Fill509
318;;;24.9936;-11.2778;0;Bottom;Copper Fill95
319;;;2.3749;-81.3564;0;Bottom;Copper Fill372
320;;;3.302;-93.1039;0;Bottom;Copper Fill478
321;;;22.0345;-94.0564;0;Bottom;Copper Fill479
322;;;47.9044;-92.5959;0;Bottom;Copper Fill404
323;;;85.0646;-51.0415;0;Bottom;Copper Fill537
324;;;15.2654;-48.311;0;Bottom;Copper Fill269
325;;;14.8844;-48.5015;0;Bottom;Copper Fill133
326;;;82.423;-11.1508;0;Bottom;Copper Fill332
327;1k;0805 [SMD];32.2422;-73.2834;90;Top;R51
328;;;71.3232;-63.0811;0;Bottom;Copper Fill172
329;;;27.9146;-35.992;0;Bottom;Copper Fill42
330;1µF;0805 [SMD, multilayer];12.4846;-43.0484;180;Top;C20
331;;;89.9922;-35.1411;0;Bottom;Copper Fill446
332;;;34.1249;-86.4618;0;Bottom;Copper Fill429
333;;;11.2593;-69.5213;-90;Bottom;TXT13
334;;;59.3852;-14.9354;0;Bottom;Copper Fill328
335;;;78.5241;-85.4966;0;Bottom;Copper Fill229
336;;;21.4376;-23.3682;0;Bottom;Copper Fill75
337;;;23.9522;-21.0568;0;Bottom;Copper Fill77
338;;;4.0132;-8.5219;0;Bottom;Copper Fill206
339;;;94.7928;-51.3082;0;Bottom;Copper Fill278
340;;;54.0766;-68.1611;0;Bottom;Copper Fill189
341;;;5.8293;-47.0664;0;Bottom;Copper Fill164
342;;;37.3777;-3.9425;0;Bottom;TXT4
343;;;22.6949;-68.9612;0;Bottom;Copper Fill121
344;;;18.3134;-73.5078;0;Bottom;Copper Fill9
345;;THT;92.2497;-13.5209;180;Bottom;JP3
346;;;2.8448;-80.8611;0;Bottom;Copper Fill127
347;;;21.4376;-31.0136;0;Bottom;Copper Fill300
348;;;62.3697;-6.0962;0;Bottom;Copper Fill410
349;;;44.4246;-38.3415;0;Bottom;Copper Fill160
350;100k;0805 [SMD];32.2422;-68.3759;-90;Top;R49
351;;;39.8565;-42.0849;0;Bottom;TXT11
352;;;59.944;-84.9759;0;Bottom;Copper Fill384
353;100k;0805 [SMD];49.3872;-68.3759;-90;Top;R48
354;;;14.8844;-64.7448;0;Bottom;Copper Fill11
355;;;22.6949;-68.9612;0;Bottom;Copper Fill366
356;;;67.8942;-89.1923;0;Bottom;Copper Fill557
357;;;52.2097;-20.0916;0;Bottom;Copper Fill398
358;100k;0805 [SMD];88.5122;-35.1109;180;Top;R38
359;;;42.4434;-88.7859;0;Bottom;Copper Fill197
360;;;60.9346;-45.6567;0;Bottom;Copper Fill463
361;;;47.7774;-29.4896;0;Bottom;Copper Fill57
362;5V;DPak [SMD];73.1998;-87.2583;180;Top;U1
363;1µF;0805 [SMD, multilayer];62.4772;-61.4634;0;Top;C11
364;;THT;92.2497;-21.7759;0;Bottom;JP2
365;;;94.7928;-66.5482;0;Bottom;Copper Fill14
366;;;72.8345;-34.7474;0;Bottom;Copper Fill521
367;;THT;7.4772;-13.5209;0;Bottom;J211
368;;THT;7.4772;-18.6009;0;Bottom;J210
369;;;83.2993;-41.072;0;Bottom;Copper Fill117
370;;;22.0345;-94.0564;0;Bottom;Copper Fill178
371;;;87.4141;-63.9574;0;Bottom;Copper Fill495
372;;;89.3572;-91.5291;0;Bottom;Copper Fill541
373;;;83.5533;-91.4656;0;Bottom;Copper Fill534
374;;;32.5596;-39.5559;0;Bottom;Via240
375;;THT;12.5572;-13.5209;0;Bottom;J143
376;;;61.4045;-60.9856;0;Bottom;Copper Fill419
377;;;5.8293;-47.0664;0;Bottom;Copper Fill411
378;;THT;86.8522;-10.9809;90;Bottom;JP5
379;;0603 [SMD];62.3021;-55.4309;0;Top;LED1
380;;0603 [SMD];62.3021;-48.1284;0;Top;LED3
381;;;23.1648;-69.4311;0;Bottom;Copper Fill368
382;;;51.9271;-7.171;0;Bottom;Via177
383;;;2.8448;-80.8611;0;Bottom;Copper Fill375
384;;;29.0671;-18.601;0;Bottom;Via188
385;;;40.1193;-30.6326;0;Bottom;Copper Fill510
386;120;0805 [SMD];36.4422;-37.0159;0;Top;R62
387;1k;0805 [SMD];31.6072;-92.1883;-90;Top;R12
388;;;62.3697;-7.0868;0;Bottom;Copper Fill161
389;;;46.8415;-10.3516;0;Bottom;Via221
390;;;52.5621;-39.5559;0;Bottom;Via143
391;;;59.944;-84.9759;0;Bottom;Copper Fill137
392;;;75.4221;-50.3509;0;Bottom;Via47
393;;;97.7138;-43.6882;0;Bottom;Copper Fill288
394;;;5.334;-70.3963;0;Bottom;Copper Fill566
395;;;66.8274;-28.626;0;Bottom;Copper Fill67
396;;;73.1266;-34.976;0;Bottom;Copper Fill46
397;;;41.9862;-30.8104;0;Bottom;Copper Fill45
398;;;94.7928;-48.7682;0;Bottom;Copper Fill31
399;;;58.166;-31.42;0;Bottom;Copper Fill297
400;;SO;55.7372;-38.3875;0;Top;IC4
401;;;43.9293;-33.4012;0;Bottom;Copper Fill111
402;;;21.4376;-13.2082;0;Bottom;Copper Fill90
403;;THT;12.5572;-18.6009;0;Bottom;J169
404;100k;0805 [SMD];88.5122;-57.3359;180;Top;R35
405;;;64.3128;-30.9882;0;Bottom;Copper Fill299
406;;;94.7928;-48.7682;0;Bottom;Copper Fill282
407;1k;0805 [SMD];59.4746;-80.5134;0;Top;R77
408;;;21.4376;-51.3082;0;Bottom;Copper Fill279
409;;;21.4376;-53.8482;0;Bottom;Copper Fill275
410;1k;0805 [SMD];13.8272;-92.1883;-90;Top;R15
411;;;3.302;-85.7887;0;Bottom;Copper Fill182
412;2.2;0603 [SMD];66.1121;-55.4309;0;Top;R66
413;;;71.0946;-8.5219;0;Bottom;Copper Fill150
414;;;28.5242;-18.6819;0;Bottom;Copper Fill122
415;;;57.3532;-67.3991;0;Bottom;Copper Fill423
416;;;62.3697;-6.0962;0;Bottom;Copper Fill162
417;;;53.6194;-46.5711;0;Bottom;Copper Fill393
418;;;61.4045;-62.0524;0;Bottom;Copper Fill418
419;;;89.9922;-42.1515;0;Bottom;Copper Fill443
420;;;94.7293;-30.2516;0;Bottom;Copper Fill237
421;0.1µF;0805 [SMD, multilayer];70.3422;-33.1334;90;Top;C7
422;;;54.0766;-68.1611;0;Bottom;Copper Fill491
423;;;70.6596;-29.7134;0;Bottom;Via68
424;;;88.6841;-90.8814;0;Bottom;Copper Fill222
425;;;53.1241;-67.234;0;Bottom;Copper Fill490
426;;;41.4274;-28.626;0;Bottom;Copper Fill59
427;;;73.7997;-11.9636;0;Bottom;Copper Fill455
428;;;78.5241;-84.506;0;Bottom;Copper Fill230
429;;;94.7928;-56.3882;0;Bottom;Copper Fill21
430;;;74.8792;-50.3811;0;Bottom;Copper Fill342
431;;;44.4246;-33.8711;0;Bottom;Copper Fill113
432;;THT;12.5572;-16.0609;0;Bottom;J144
433;;;84.9884;-11.4048;0;Bottom;Copper Fill91
434;;;58.9121;-39.5559;0;Bottom;Via157
435;;;53.1241;-46.1012;0;Bottom;Copper Fill391
436;;;50.3819;-53.8434;0;Bottom;Arduino Mega 2560
437;;;88.6841;-92.2276;0;Bottom;Copper Fill538
438;;;1.8542;-80.8611;0;Bottom;Copper Fill374
