*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.6c (gnd)
*Date=21:38:02
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
296;;300 mil [THT];70.3422;-87.1555;-90;Bottom;D16
297;;;53.1241;-67.234;0;Bottom;Copper Fill485
298;;;21.4376;-56.1342;0;Bottom;Copper Fill20
299;;;46.8415;-10.3516;0;Bottom;Via221
300;;;4.2545;-32.8424;0;Bottom;Copper Fill454
301;;;59.5122;-20.5615;0;Bottom;Copper Fill429
302;;;40.894;-8.1663;0;Bottom;Copper Fill410
303;;;77.2541;-93.0912;0;Bottom;Copper Fill380
304;;;43.9293;-36.6016;0;Bottom;Copper Fill348
305;;;84.074;-51.0415;0;Bottom;Copper Fill204
306;;;24.4094;-13.2082;0;Bottom;Copper Fill82
307;;;94.7928;-76.7082;0;Bottom;Copper Fill3
308;;;96.4946;-90.4115;0;Bottom;Copper Fill194
309;;;21.4376;-30.9882;0;Bottom;Copper Fill49
310;;;31.2293;-14.0718;0;Bottom;Copper Fill136
311;;TO220 [THT];54.7212;-70.6709;90;Bottom;Q6
312;;;49.7586;-12.3192;0;Bottom;Copper Fill327
313;;;49.9872;-16.3578;0;Bottom;Copper Fill337
314;;;77.3271;-93.531;0;Bottom;Via196
315;;DIP (Dual Inline) [THT];83.3597;-21.1409;-90;Bottom;IC3
316;;;66.3194;-93.5611;0;Bottom;Copper Fill135
317;;;94.7928;-51.3082;0;Bottom;Copper Fill268
318;;;61.6966;-76.3018;0;Bottom;Copper Fill244
319;;;12.3444;-26.3019;0;Bottom;Copper Fill537
320;100k;0805 [SMD];88.5122;-42.0959;180;Top;R36
321;;;50.2793;-24.0286;0;Bottom;Copper Fill510
322;100k;0805 [SMD];34.1472;-84.8858;-90;Top;R9
323;;;60.1821;-39.5559;0;Bottom;Via145
324;;;36.9316;-68.1611;0;Bottom;Copper Fill484
325;;;32.2421;-59.2409;0;Bottom;Via100
326;;;19.1008;-15.7482;0;Bottom;Copper Fill81
327;;;87.4776;-61.011;0;Bottom;Copper Fill16
328;;;61.7474;-28.626;0;Bottom;Copper Fill59
329;;;70.3421;-8.1235;0;Bottom;Via222
330;;;58.4454;-67.3991;0;Bottom;Copper Fill424
331;;;21.4376;-38.6082;0;Bottom;Copper Fill40
332;;;1.13712;-68.3599;-90;Bottom;TXT13
333;;;1.8796;-57.0867;0;Bottom;Copper Fill378
334;;TO220 [THT];6.8422;-84.2418;180;Bottom;Q4
335;;;73.7997;-11.9636;0;Bottom;Copper Fill452
336;;;44.5897;-67.234;0;Bottom;Copper Fill183
337;;;52.6796;-19.5963;0;Bottom;Copper Fill165
338;;;2.8448;-80.8611;0;Bottom;Copper Fill370
339;;THT;15.0972;-8.1234;0;Bottom;J219
340;;;47.7393;-29.2864;0;Bottom;Copper Fill347
341;1k;0805 [SMD];31.6072;-92.1883;-90;Top;R12
342;;;86.6902;-13.3352;0;Bottom;Copper Fill326
343;;;89.3826;-15.9514;0;Bottom;Copper Fill315
344;;;44.0944;-54.1911;0;Bottom;Copper Fill146
345;;sma-diode;49.9496;-86.2283;0;Top;D54
346;;;75.8698;-50.3811;0;Bottom;Copper Fill96
347;;;45.0596;-47.5363;0;Bottom;Copper Fill151
348;;;24.4856;-54.0768;0;Bottom;Copper Fill261
349;;;84.0994;-91.5799;0;Bottom;Copper Fill553
350;;;32.6379;-9.85762;0;Bottom;TXT11
351;;;6.7818;-27.2163;0;Bottom;Copper Fill509
352;;;27.9146;-25.3367;0;Bottom;Copper Fill548
353;;;21.4376;-28.3974;0;Bottom;Copper Fill308
354;;;26.4668;-68.1611;0;Bottom;Copper Fill488
355;;;12.8746;-26.2209;0;Bottom;Via72
356;;;62.9793;-24.0286;0;Bottom;Copper Fill470
357;;SO16 [SMD];61.8713;-9.69961;-90;Top;IC6
358;;;17.1704;-93.2563;0;Bottom;Copper Fill432
359;;;94.7928;-76.7082;0;Bottom;Copper Fill243
360;;;77.7494;-93.5611;0;Bottom;Copper Fill382
361;2.2;0805 [SMD];65.3347;-45.5884;0;Top;R69
362;;;52.2097;-20.0916;0;Bottom;Copper Fill412
363;;;44.3992;-82.4232;0;Bottom;Copper Fill1
364;;;89.4969;-42.6976;0;Bottom;Copper Fill441
365;;;12.8397;-26.7718;0;Bottom;Copper Fill208
366;;;81.4578;-15.4434;0;Bottom;Copper Fill80
367;;;94.5388;-16.7515;0;Bottom;Copper Fill157
368;;;53.8988;-59.9315;0;Bottom;Copper Fill142
369;;;27.3558;-38.151;0;Bottom;Copper Fill36
370;;;60.833;-12.0398;0;Bottom;Copper Fill328
371;;;4.40413;-59.6537;-90;Bottom;TXT13
372;100 nF;0805 [SMD, multilayer];63.0397;-25.5134;-90;Top;C27
373;;;83.6676;-18.5676;0;Bottom;Copper Fill320
374;;THT;80.5022;-10.9809;-90;Bottom;JP4
375;;0805 [SMD];6.76962;-39.2384;180;Top;LED7
376;;;16.3576;-41.072;0;Bottom;Copper Fill282
377;100 nF;0805 [SMD, multilayer];68.1197;-19.7983;-90;Top;C28
378;;;5.3848;-40.9958;0;Bottom;Copper Fill285
379;;;81.0641;-66.1164;0;Bottom;Copper Fill98
380;;THT;4.9372;-18.2834;0;Bottom;J223
381;;;50.673;-47.4474;0;Bottom;Copper Fill271
382;;;45.5771;-22.0934;0;Bottom;Via151
383;;;18.1864;-53.7212;0;Bottom;Copper Fill263
384;;THT;7.4772;-10.6634;0;Bottom;J211
385;;;15.0749;-4.75;0;Bottom;Copper Fill219
386;;0805 [SMD];6.76962;-46.2234;180;Top;LED5
387;;;29.9438;-9.85762;0;Bottom;TXT11
388;;;85.0646;-51.0415;0;Bottom;Copper Fill530
389;;;3.0853;-59.6537;-90;Bottom;TXT13
390;;;72.8345;-34.7474;0;Bottom;Copper Fill516
391;;;21.4376;-23.3682;0;Bottom;Copper Fill69
392;;;21.4376;-36.0682;0;Bottom;Copper Fill43
393;;;94.5388;-16.7515;0;Bottom;Copper Fill406
394;;;44.5897;-47.0664;0;Bottom;Copper Fill399
395;;;41.7068;-31.4708;0;Bottom;Copper Fill42
396;;;49.3141;-66.9038;0;Bottom;Copper Fill446
397;;;53.8321;-9.076;0;Bottom;Via181
398;;;12.8341;-69.5213;-90;Bottom;TXT13
399;;;70.5993;-24.0286;0;Bottom;Copper Fill464
400;;;44.1706;-88.7859;0;Bottom;Copper Fill197
401;;;4.2545;-86.7412;0;Bottom;Copper Fill179
402;;;21.8948;-8.8267;0;Bottom;Copper Fill374
403;;;66.9544;-35.8015;0;Bottom;Copper Fill355
404;;;83.2104;-15.799;0;Bottom;Copper Fill322
405;;THT;32.5597;-8.1234;0;Bottom;J63
406;;;58.9121;-39.5559;0;Bottom;Via157
407;;;10.7188;-19.4312;0;Bottom;Copper Fill294
408;;;54.3941;-60.4268;0;Bottom;Copper Fill140
409;;THT;15.0972;-18.2834;0;Bottom;J174
410;;;77.2541;-94.0564;0;Bottom;Copper Fill128
411;;;74.8792;-50.3811;0;Bottom;Copper Fill95
412;;;13.1921;-59.8759;0;Bottom;Via209
413;1k;0805 [SMD];88.5122;-55.1134;180;Top;R24
414;;;25.2984;-51.5622;0;Bottom;Copper Fill266
415;;;30.7086;-31.0644;0;Bottom;Copper Fill297
416;;;70.7136;-12.4843;0;Bottom;Copper Fill515
417;;;33.909;-19.9519;0;Bottom;Copper Fill513
418;;;52.8768;-89.9776;0;Bottom;TXT11
419;;;83.3596;-36.6984;0;Bottom;Via226
420;;;87.4141;-62.2556;0;Bottom;Copper Fill491
421;;0805 [SMD];60.5722;-55.4309;0;Top;LED1
422;;;94.7928;-71.6282;0;Bottom;Copper Fill247
423;;;54.1274;-84.6838;0;Bottom;Copper Fill235
424;;;45.0596;-54.1911;0;Bottom;Copper Fill397
425;;;59.0169;-20.0154;0;Bottom;Copper Fill428
