*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3a (GND)
*Date=20:16:02
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
386;;THT;10.0172;-21.1409;0;Bottom;J180
387;;;53.1241;-47.0664;0;Bottom;Copper Fill393
388;;;22.7171;-73.5284;0;Bottom;Via216
389;;;21.6662;-53.8482;0;Bottom;Copper Fill25
390;;THT;50.9747;-82.4184;90;Bottom;JP7
391;;THT;15.0972;-13.5209;0;Bottom;J170
392;;;88.6714;-55.2706;0;Bottom;Copper Fill271
393;;;48.4346;-92.5785;0;Bottom;Via232
394;;;15.4146;-48.4459;0;Bottom;Via190
395;;0603 [SMD];62.3021;-45.5884;0;Top;LED4
396;;;11.2593;-63.6194;-90;Bottom;TXT13
397;;SO;79.6767;-46.2234;-90;Top;IC2
398;;;75.3745;-50.8764;0;Bottom;Copper Fill344
399;;;50.3819;-53.8434;0;Bottom;Arduino Mega 2560
400;10;0805 [SMD];69.9521;-52.8909;0;Top;R27
401;;;76.3397;-11.9636;0;Bottom;Copper Fill517
402;;;1.45208;-69.3048;-90;Bottom;TXT13
403;;;10.8966;-31.0263;0;Bottom;Copper Fill461
404;;;52.2097;-19.1264;0;Bottom;Copper Fill402
405;;;66.5321;-35.7459;0;Bottom;Via158
406;;;39.8924;-16.1139;0;Bottom;TXT4
407;;;43.434;-38.3415;0;Bottom;Copper Fill159
408;;;86.6902;-13.3352;0;Bottom;Copper Fill332
409;;;82.804;-40.5767;0;Bottom;Copper Fill363
410;;;85.725;-45.4154;0;Bottom;Copper Fill288
411;;;84.5693;-50.5462;0;Bottom;Copper Fill201
412;;;21.8948;-8.8267;0;Bottom;Copper Fill130
413;;;21.4376;-33.5282;0;Bottom;Copper Fill48
414;;;3.302;-85.7887;0;Bottom;Copper Fill182
415;;;11.2593;-69.5213;-90;Bottom;TXT13
416;;TO220 [THT];24.6222;-84.2418;180;Bottom;Q1
417;;;94.7928;-69.0882;0;Bottom;Copper Fill13
418;;;56.6293;-85.6744;0;Bottom;Copper Fill475
419;;;66.9544;-35.8015;0;Bottom;Copper Fill116
420;2.49k;0805 [SMD];61.8422;-74.4809;0;Top;R61
421;;;57.1754;-85.1283;0;Bottom;Copper Fill477
422;;;71.3232;-63.0811;0;Bottom;Copper Fill420
423;;;24.9428;-30.8358;0;Bottom;Copper Fill304
424;;THT;7.4772;-18.6009;0;Bottom;J210
425;2.2;0603 [SMD];66.1121;-55.4309;0;Top;R66
426;;;33.909;-19.9519;0;Bottom;Copper Fill521
427;;;52.6796;-19.5963;0;Bottom;Copper Fill153
428;;;56.6928;-10.1094;0;Bottom;Copper Fill341
429;;;88.0872;-14.8592;0;Bottom;Copper Fill329
430;;;95.3389;-91.5672;0;Bottom;Copper Fill499
431;;;94.7928;-76.7082;0;Bottom;Copper Fill4
432;;;85.3694;-59.2711;0;Bottom;Copper Fill367
433;;;13.3096;-26.3019;0;Bottom;Copper Fill208
434;;THT;15.0972;-16.0609;0;Bottom;J173
435;;;27.4193;-67.234;0;Bottom;Copper Fill189
436;;;83.5406;-62.0016;0;Bottom;Copper Fill16
437;;;41.2355;-5.65669;0;Bottom;TXT11
438;;;87.1728;-28.7022;0;Bottom;Copper Fill311
439;;;53.6194;-46.5711;0;Bottom;Copper Fill396
440;;;21.4376;-51.3082;0;Bottom;Copper Fill282
