*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3.1b
*Date=23:32:57
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
439;;;68.7197;-13.4622;0;Bottom;Copper Fill499
440;;;30.9372;-65.9767;0;Bottom;Copper Fill171
441;;;72.1741;-61.9762;0;Bottom;Copper Fill154
442;;;80.5688;-66.3323;0;Bottom;Copper Fill338
443;;;65.8241;-93.8024;0;Bottom;Copper Fill142
444;;;4.2545;-86.4872;0;Bottom;Copper Fill463
445;;;60.8171;-8.80535;0;Bottom;Via179
446;;SO;79.6767;-55.7953;-90;Top;IC1
447;0.22µF;0805 [SMD, multilayer];73.1997;-25.2427;-90;Top;C10
448;100 nF;0805 [SMD, multilayer];64.5546;-20.2352;0;Top;C26
449;;;16.3068;-33.8076;0;Bottom;Copper Fill283
450;;;48.1838;-59.8426;0;Bottom;Copper Fill238
451;;;21.082;-85.5347;0;Bottom;Copper Fill158
452;;;66.8528;-28.3466;0;Bottom;Copper Fill57
453;;;94.7293;-29.007;0;Bottom;Copper Fill532
454;;;94.7928;-58.6488;0;Bottom;Copper Fill250
455;;THT;10.3347;-21.5053;90;Bottom;J109
456;;;70.5993;-29.007;0;Bottom;Copper Fill340
457;;;28.5242;-18.3771;0;Bottom;Copper Fill368
458;;;43.9293;-36.3476;0;Bottom;Copper Fill349
459;;;77.5716;-17.9072;0;Bottom;Copper Fill75
460;;;4.2545;-86.4872;0;Bottom;Copper Fill164
461;;;58.6994;-46.6092;0;Bottom;Copper Fill265
462;1k;0805 [SMD];89.7097;-15.0827;-90;Top;R60
463;;;84.6296;-27.8553;0;Bottom;Via93
464;;;77.3271;-93.2603;0;Bottom;Via196
465;;;57.531;-25.5272;0;Bottom;Copper Fill80
466;100 nF;0805 [SMD, multilayer];70.6597;-25.2427;-90;Top;C29
467;;;31.3944;-18.3136;0;Bottom;Copper Fill69
468;100 nF;0805 [SMD, multilayer];63.0397;-25.2427;-90;Top;C27
469;;;94.7928;-63.7288;0;Bottom;Copper Fill14
470;;;62.6745;-88.062;0;Bottom;Copper Fill506
471;;;51.9271;-6.90035;0;Bottom;Via177
472;;;83.2993;-40.7672;0;Bottom;Copper Fill357
473;1pF;0805 [SMD, multilayer];8.35712;-26.9027;180;Top;C18
474;;;70.7644;-7.9123;0;Bottom;Copper Fill150
475;1k;0805 [SMD];31.6072;-84.6152;-90;Top;R11
476;;;87.4141;-61.9762;0;Bottom;Copper Fill472
477;;;76.3397;-11.7096;0;Bottom;Copper Fill491
478;;;53.213;-8.3568;0;Bottom;Copper Fill326
479;;;22.5298;-75.5271;0;Bottom;Copper Fill101
480;;;66.5321;-35.4753;0;Bottom;Via158
481;;;1.4097;-56.312;0;Bottom;Copper Fill134
482;;;94.7928;-76.4288;0;Bottom;Copper Fill237
483;;;41.4528;-28.3466;0;Bottom;Copper Fill49
484;;;10.2335;-2.99477;0;Bottom;TXT4
485;;;29.083;-81.7374;0;Bottom;Copper Fill220
486;;;60.452;-71.7171;0;Bottom;Copper Fill444
487;;;9.05283;-4.1985;0;Bottom;TXT11
488;1k;0805 [SMD];49.7772;-10.0752;0;Top;R75
489;;SO;79.6767;-45.9528;-90;Top;IC2
490;;;23.3045;-65.0496;0;Bottom;Copper Fill469
491;;;75.0316;-85.6871;0;Bottom;Copper Fill190
492;;;94.4407;-18.7503;-90;Bottom;TXT4
493;220;0805 [SMD];65.5797;-25.2427;-90;Top;R64
494;;THT;14.1447;-16.4253;0;Bottom;J176
495;;;69.2036;-63.8405;0;Bottom;TXT1
496;;;94.492;-13.9095;-90;Bottom;TXT4
497;;;58.9788;-65.3671;0;Bottom;Copper Fill345
498;;;52.8768;-89.7069;0;Bottom;TXT11
499;;;34.2392;-18.3136;0;Bottom;Copper Fill72
500;10;0805 [SMD];45.6497;-47.8578;180;Top;R32
501;;;94.7928;-56.1088;0;Bottom;Copper Fill252
502;;;75.3745;-50.6224;0;Bottom;Copper Fill87
503;;;6.35873;-4.1985;0;Bottom;TXT11
504;;;21.1328;-51.0288;0;Bottom;Copper Fill258
505;;;40.4368;-19.5836;0;Bottom;Copper Fill70
506;;;61.1955;-44.5499;0;Bottom;TXT3
507;;;68.7197;-14.4528;0;Bottom;Copper Fill498
508;0.22µF;0805 [SMD, multilayer];58.9847;-71.6702;180;Top;C30
509;;;2.8448;-80.6071;0;Bottom;Copper Fill371
510;;THT;50.9747;-82.1478;90;Bottom;JP7
511;;;42.6593;-30.3532;0;Bottom;Copper Fill484
512;;;77.7494;-93.3071;0;Bottom;Copper Fill141
513;;;94.4407;-8.28865;-90;Bottom;TXT4
514;;;15.0749;-25.197;0;Bottom;Copper Fill502
515;470;0805 [SMD];55.4197;-25.2427;-90;Top;R4
516;;;68.6054;-18.5803;0;Bottom;Copper Fill449
517;;;1.13712;-68.0893;-90;Bottom;TXT13
518;;;5.3848;-44.1962;0;Bottom;Copper Fill269
519;;;22.3996;-58.9703;0;Bottom;Via191
520;;;60.833;-11.7858;0;Bottom;Copper Fill319
521;;;95.0341;-16.9928;0;Bottom;Copper Fill112
522;;;1.13712;-64.2748;-90;Bottom;TXT13
523;;;35.179;-32.5376;0;Bottom;Copper Fill284
524;;;64.3128;-30.7088;0;Bottom;Copper Fill289
525;;;59.2328;-78.7402;0;Bottom;Copper Fill224
526;;;94.7928;-63.7288;0;Bottom;Copper Fill247
527;;;21.1328;-35.7888;0;Bottom;Copper Fill38
528;;sma-diode;12.3122;-38.9678;180;Top;D19
529;;;14.5542;-25.6923;0;Bottom;Copper Fill202
530;;;21.1328;-30.7088;0;Bottom;Copper Fill45
531;;;72.7456;-81.6612;0;Bottom;Copper Fill223
532;;;89.4969;-57.6836;0;Bottom;Copper Fill404
533;0.1µF;0805 [SMD, multilayer];58.0322;-20.2352;180;Top;C5
534;;;65.8241;-92.8372;0;Bottom;Copper Fill392
535;;;28.0797;-46.8124;0;Bottom;Copper Fill385
536;;TO220 [THT];6.8422;-91.2737;180;Bottom;Q2
537;;;59.4741;-64.8972;0;Bottom;Copper Fill97
538;;;52.5621;-62.1453;0;Bottom;Via99
539;;;27.4828;-40.31;0;Bottom;Copper Fill30
540;;THT;6.5247;-13.8853;0;Bottom;J215
541;;;21.1328;-33.2488;0;Bottom;Copper Fill286
542;1k;0805 [SMD];36.6872;-72.0602;90;Top;R57
543;;;70.3421;-7.85285;0;Bottom;Via203
544;;;33.909;-19.6471;0;Bottom;Copper Fill511
545;;;17.0688;-14.0718;0;Bottom;Copper Fill67
546;;;84.074;-50.7875;0;Bottom;Copper Fill193
547;;;27.5844;-7.9123;0;Bottom;Copper Fill378
548;100k;0805 [SMD];88.5122;-34.8402;180;Top;R38
549;;;44.1706;-88.5319;0;Bottom;Copper Fill477
550;;;14.2748;-50.7748;0;Bottom;Copper Fill23
551;;;84.8741;-59.5124;0;Bottom;Copper Fill360
552;;;95.0341;-16.9928;0;Bottom;Copper Fill363
553;100k;0805 [SMD];88.5122;-57.0652;180;Top;R35
554;;;2.8448;-80.6071;0;Bottom;Copper Fill121
555;;sma-diode;12.3122;-45.9528;180;Top;D17
556;;;19.5421;-81.8303;0;Bottom;Via95
557;;;68.7546;-13.8853;0;Bottom;Via205
558;;;21.1328;-23.0888;0;Bottom;Copper Fill306
559;;;21.1328;-25.578;0;Bottom;Copper Fill301
560;;;21.1328;-48.4888;0;Bottom;Copper Fill262
561;;;35.1917;-48.438;0;Bottom;Copper Fill440
562;;;5.3848;-40.7164;0;Bottom;Copper Fill277
563;;;73.1012;-34.722;0;Bottom;Copper Fill37
564;;;73.9902;-76.5812;0;Bottom;Copper Fill4
565;;;4.2545;-84.6076;0;Bottom;Copper Fill165
566;;;94.234;-29.5023;0;Bottom;Copper Fill199
567;;;45.1993;-65.6592;0;Bottom;Copper Fill423
568;;;88.011;-91.2751;0;Bottom;Copper Fill522
569;;;46.8471;-10.0753;0;Bottom;Via198
570;;;44.1706;-88.5319;0;Bottom;Copper Fill181
571;;;59.5122;-20.3075;0;Bottom;Copper Fill408
572;;;46.4566;-24.4604;0;Bottom;Copper Fill63
573;2.49k;0805 [SMD];42.4747;-19.6002;180;Top;R3
574;;;69.342;-90.7163;0;Bottom;Copper Fill536
575;;;87.4141;-63.678;0;Bottom;Copper Fill175
576;;;2.0796;-28.1728;0;Bottom;Via199
577;;;14.5542;-25.6923;0;Bottom;Copper Fill503
578;;;6.7818;-24.4223;0;Bottom;Copper Fill524
579;;;83.2993;-36.3222;0;Bottom;Copper Fill147
580;;;95.9993;-33.7314;0;Bottom;Copper Fill156
581;;;61.6204;-30.6326;0;Bottom;Copper Fill290
582;;;81.0641;-65.837;0;Bottom;Copper Fill92
583;;0805 [SMD];6.76962;-38.9677;180;Top;LED7
584;;;21.1328;-23.0888;0;Bottom;Copper Fill66
585;;;22.5298;-75.5271;0;Bottom;Copper Fill348
586;;TO220 [THT];50.5937;-68.4953;90;Bottom;Q6
587;;;2.3971;-14.5203;0;Bottom;Via189
588;3.9k;0805 [SMD];76.3021;-31.8877;180;Top;R7
589;;;18.542;-47.1426;0;Bottom;Copper Fill261
590;;;27.1621;-7.85285;0;Bottom;Via192
591;1k;0805 [SMD];88.5122;-39.6027;180;Top;R30
592;;;43.053;-23.3936;0;Bottom;Copper Fill305
593;;;76.5302;-76.5812;0;Bottom;Copper Fill233
594;;;94.7928;-53.5688;0;Bottom;Copper Fill256
595;;;36.6649;-65.6592;0;Bottom;Copper Fill427
596;;;75.9841;-41.6562;0;Bottom;Copper Fill416
597;;;70.2945;-8.4076;0;Bottom;Copper Fill397
598;;;75.0316;-85.6871;0;Bottom;Copper Fill515
599;;;31.2896;-46.5878;0;Bottom;Via159
600;1k;0805 [SMD];53.8322;-72.0602;90;Top;R58
601;;;34.671;-55.2071;0;Bottom;Copper Fill437
602;;;84.5693;-50.2922;0;Bottom;Copper Fill192
603;;;22.0345;-75.0572;0;Bottom;Copper Fill347
604;;THT;80.5022;-10.7103;-90;Bottom;JP4
605;;;75.3745;-50.6224;0;Bottom;Copper Fill333
606;;;81.0641;-66.8276;0;Bottom;Copper Fill91
607;;;14.7796;-74.2103;0;Bottom;Via169
608;;;66.3194;-93.3071;0;Bottom;Copper Fill145
609;;;61.7728;-28.3466;0;Bottom;Copper Fill55
610;;;58.1152;-6.9598;0;Bottom;Copper Fill81
611;;;17.1704;-93.0023;0;Bottom;Copper Fill411
612;;;62.9793;-23.7492;0;Bottom;Copper Fill453
613;;;6.8326;-29.5023;0;Bottom;Copper Fill500
614;;;21.1328;-18.0088;0;Bottom;Copper Fill312
615;;;84.8741;-58.5472;0;Bottom;Copper Fill110
616;;;6.7818;-26.9623;0;Bottom;Copper Fill492
617;;;4.2545;-84.6076;0;Bottom;Copper Fill464
618;10;0805 [SMD];45.6497;-52.6202;0;Top;R27
619;;;57.9628;-53.0354;0;Bottom;Copper Fill270
620;;;97.7392;-43.4088;0;Bottom;Copper Fill271
621;;;0.9652;-56.7819;0;Bottom;Copper Fill135
622;;;80.5688;-66.3323;0;Bottom;Copper Fill93
623;;THT;96.4407;-87.6723;0;Bottom;J3
624;;;46.4566;-76.2256;0;Bottom;Copper Fill230
625;;;66.6241;-68.7878;-90;Bottom;TXT2
626;;;86.8934;-39.0146;0;Bottom;Copper Fill28
627;;;71.2946;-15.7903;0;Bottom;Via171
628;;;42.4434;-88.5319;0;Bottom;Copper Fill180
629;1k;0805 [SMD];13.8272;-91.9177;-90;Top;R15
630;;;59.0169;-20.8536;0;Bottom;Copper Fill406
631;;;70.2945;-91.6688;0;Bottom;Copper Fill214
632;;;43.9896;-35.7928;0;Bottom;Via147
633;;;59.0169;-19.7614;0;Bottom;Copper Fill407
634;;;73.9394;-64.7575;0;Bottom;Copper Fill400
635;;;95.3389;-91.2878;0;Bottom;Copper Fill473
636;;;54.7878;-27.7878;0;Bottom;Copper Fill295
637;;;82.804;-40.2719;0;Bottom;Copper Fill358
638;10k;0805 [SMD];55.4922;-13.8852;0;Top;R63
639;;;44.4246;-35.8523;0;Bottom;Copper Fill105
640;1µF;0805 [SMD, multilayer];5.32718;-29.4427;180;Top;C20
641;;;57.0071;-18.3303;0;Bottom;Via178
642;;;71.7042;-40.0052;0;Bottom;Copper Fill33
643;;;57.5564;-82.9312;0;Bottom;Copper Fill2
644;;;4.2545;-93.8024;0;Bottom;Copper Fill159
645;;;56.6928;-28.3466;0;Bottom;Copper Fill53
646;;;28.7496;-31.0303;0;Bottom;Via149
647;100k;0805 [SMD];45.2597;-67.1527;-90;Top;R48
648;;;57.023;-37.77;0;Bottom;Copper Fill34
649;;;27.1145;-7.417;0;Bottom;Copper Fill376
650;;sma-diode;12.3122;-35.4753;180;Top;D20
651;;;43.9896;-60.5578;0;Bottom;Via98
652;;;89.9922;-41.8975;0;Bottom;Copper Fill419
653;;;59.4741;-64.8972;0;Bottom;Copper Fill344
654;;sma-diode;49.9496;-85.9577;0;Top;D54
655;;;12.1666;-29.8071;0;Bottom;Copper Fill446
656;;0805 [SMD];36.2698;-52.6203;0;Top;LED2
657;;;72.8345;-34.4426;0;Bottom;Copper Fill496
658;;;21.1328;-38.3288;0;Bottom;Copper Fill279
659;;;89.3826;-15.6974;0;Bottom;Copper Fill304
660;;;58.9788;-65.3671;0;Bottom;Copper Fill98
661;;;75.8698;-50.1271;0;Bottom;Copper Fill90
662;;;41.148;-7.6075;0;Bottom;Copper Fill479
663;;;17.9546;-72.9403;0;Bottom;Via170
664;;;30.7086;-30.8104;0;Bottom;Copper Fill288
665;;;94.7928;-73.8888;0;Bottom;Copper Fill8
666;;;81.5594;-66.3323;0;Bottom;Copper Fill94
667;;;61.8744;-88.8367;0;Bottom;Copper Fill206
668;;;34.671;-52.6671;0;Bottom;Copper Fill439
669;;;84.9471;-58.9703;0;Bottom;Via161
670;;;22.0821;-75.4803;0;Bottom;Via130
671;;;89.4588;-76.5558;0;Bottom;Copper Fill225
672;;;52.5706;-10.0643;0;Bottom;Via197
673;;;87.4776;-60.7316;0;Bottom;Copper Fill17
674;;THT;9.0647;-11.3453;0;Bottom;J186
675;2.2;0805 [SMD];2.46969;-45.9527;0;Top;R70
676;;;4.0132;-24.9176;0;Bottom;Copper Fill61
677;0.01µF;0805 [SMD, multilayer];5.32718;-31.9827;180;Top;C19
678;;;69.1896;-13.9575;0;Bottom;Copper Fill196
679;;;73.4441;-65.2528;0;Bottom;Copper Fill399
680;;;47.244;-7.798;0;Bottom;Copper Fill325
681;;;2.8448;-14.5671;0;Bottom;Copper Fill374
682;0.1µF;0805 [SMD, multilayer];45.2597;-25.2427;90;Top;C1
683;;;64.3097;-87.2278;0;Bottom;HC-05
684;;;71.3232;-62.8271;0;Bottom;Copper Fill401
685;;;44.6532;-26.3019;0;Bottom;Copper Fill480
686;;DIP (Dual Inline) [THT];83.3597;-20.8703;-90;Bottom;IC3
687;;;92.6084;-34.5823;0;Bottom;Copper Fill187
688;;;96.4946;-90.1067;0;Bottom;Copper Fill178
689;;;2.3749;-15.0624;0;Bottom;Copper Fill122
690;;;66.2432;-87.7191;0;Bottom;Copper Fill529
691;;;29.5148;-18.3771;0;Bottom;Copper Fill369
692;;;95.0341;-16.0022;0;Bottom;Copper Fill364
693;;;44.4246;-35.8523;0;Bottom;Copper Fill352
694;;;56.0832;-84.8743;0;Bottom;Copper Fill455
695;1k;0805 [SMD];28.1147;-72.0602;90;Top;R51
696;;;21.1328;-45.9488;0;Bottom;Copper Fill266
697;;THT;92.2497;-11.3453;180;Bottom;JP3
698;;;3.4798;-64.3638;0;Bottom;Copper Fill240
699;5V;TO220 [THT];75.6762;-85.6403;90;Bottom;U1
700;;;85.0392;-91.3259;0;Bottom;Copper Fill539
701;;0805 [SMD];6.76962;-45.9527;180;Top;LED5
702;;;70.2945;-91.6688;0;Bottom;Copper Fill534
703;;;94.7293;-29.007;0;Bottom;Copper Fill198
704;;;6.8326;-32.0423;0;Bottom;Copper Fill434
705;;;51.9271;-19.2828;0;Bottom;Via25
706;;;5.588;-8.8775;0;Bottom;Copper Fill179
707;;;31.8897;-65.0496;0;Bottom;Copper Fill170
708;;;59.5471;-65.3203;0;Bottom;Via131
709;;;18.6944;-19.2788;0;Bottom;Copper Fill309
710;;;65.8241;-92.8372;0;Bottom;Copper Fill143
711;;;52.3494;-19.3423;0;Bottom;Copper Fill332
712;;;59.2328;-28.3466;0;Bottom;Copper Fill54
713;;;82.4484;-21.7426;0;Bottom;Copper Fill65
714;470;0805 [SMD];75.7397;-25.2427;-90;Top;R22
715;;;94.7928;-61.1888;0;Bottom;Copper Fill249
716;;;94.7928;-51.0288;0;Bottom;Copper Fill259
717;;;63.5254;-33.9219;0;Bottom;Copper Fill489
718;;THT;11.6047;-11.3453;0;Bottom;J143
719;;;28.5496;-46.3171;0;Bottom;Copper Fill387
720;;THT;21.2567;-33.2528;0;Bottom;J4
721;;;94.5388;-16.4975;0;Bottom;Copper Fill114
722;;;5.588;-8.8775;0;Bottom;Copper Fill476
723;;;62.9666;-20.3075;0;Bottom;Copper Fill452
724;;SO(w);7.63974;-66.2728;-90;Top;IC5
725;;;70.5993;-29.9976;0;Bottom;Copper Fill95
726;;;27.1145;-8.4076;0;Bottom;Copper Fill375
727;;;43.9293;-36.3476;0;Bottom;Copper Fill102
728;;;41.9608;-17.4754;0;Bottom;Copper Fill327
729;;;41.529;-31.2168;0;Bottom;Copper Fill39
730;;;54.864;-10.7444;0;Bottom;Copper Fill322
731;;;55.4035;-22.7153;0;Bottom;Via172
732;;;24.8666;-13.5638;0;Bottom;Copper Fill77
733;;;66.5321;-11.3453;0;Bottom;Via176
734;;;81.6102;-76.5812;0;Bottom;Copper Fill235
735;;;34.671;-45.3519;0;Bottom;Copper Fill442
736;;;43.2308;-77.5464;0;Bottom;Copper Fill226
737;;;94.7928;-71.3488;0;Bottom;Copper Fill242
738;;;22.0345;-91.9228;0;Bottom;Copper Fill461
739;;;88.6841;-90.6274;0;Bottom;Copper Fill521
740;;;82.804;-36.8175;0;Bottom;Copper Fill148
741;2.2;0805 [SMD];41.0323;-55.1602;0;Top;R66
742;;;80.8228;-26.7972;0;Bottom;Copper Fill60
743;;;21.1328;-18.0088;0;Bottom;Copper Fill74
744;;;43.9928;-28.3466;0;Bottom;Copper Fill50
745;;;94.7293;-29.9976;0;Bottom;Copper Fill531
746;;;84.5693;-51.2828;0;Bottom;Copper Fill191
747;;;81.0641;-65.837;0;Bottom;Copper Fill337
748;;;13.7414;-68.1992;0;Bottom;Copper Fill243
749;;;22.0345;-84.6076;0;Bottom;Copper Fill458
750;;;40.1193;-28.6514;0;Bottom;Copper Fill487
751;;;21.1328;-35.7888;0;Bottom;Copper Fill282
752;;;96.4946;-90.1067;0;Bottom;Copper Fill475
753;;;59.9694;-65.3671;0;Bottom;Copper Fill99
754;;;3.0226;-31.9534;0;Bottom;Copper Fill285
755;2.49k;0805 [SMD];42.4747;-21.8227;180;Top;R1
756;;;79.9846;-73.8634;0;Bottom;Copper Fill9
757;;;84.1502;-76.5812;0;Bottom;Copper Fill6
758;;;83.3596;-36.7453;0;Bottom;Via204
759;1k;0805 [SMD];88.5122;-54.8427;180;Top;R24
760;;;71.3232;-62.8271;0;Bottom;Copper Fill155
761;;;94.7928;-66.2688;0;Bottom;Copper Fill13
762;;;34.2221;-37.5267;0;Bottom;TXT4
763;;;72.4662;-77.3178;0;Bottom;Copper Fill222
764;;;0.9652;-56.7819;0;Bottom;Copper Fill383
765;;;1.4446;-56.7478;0;Bottom;Via190
766;;;89.9922;-57.1375;0;Bottom;Copper Fill405
767;;;21.844;-70.79;0;Bottom;Copper Fill217
768;;;2.3749;-15.0624;0;Bottom;Copper Fill372
769;;THT;9.0647;-16.4253;0;Bottom;J177
770;;;95.1071;-16.4253;0;Bottom;Via160
771;;;83.0834;-30.6072;0;Bottom;Copper Fill291
772;;;22.3393;-59.5124;0;Bottom;Copper Fill130
773;;;74.4728;-28.3466;0;Bottom;Copper Fill58
774;;;73.152;-85.6871;0;Bottom;Copper Fill514
775;;;87.376;-68.6818;0;Bottom;Copper Fill10
776;;;83.7946;-31.2422;0;Bottom;Copper Fill43
777;;;61.3606;-51.8407;0;Bottom;IMG1
778;;;60.833;-7.1884;0;Bottom;Copper Fill328
779;;;17.9197;-72.5172;0;Bottom;Copper Fill525
780;;;88.6841;-91.9482;0;Bottom;Copper Fill520
781;;THT;11.6047;-18.9653;0;Bottom;J172
782;;;85.3694;-59.0171;0;Bottom;Copper Fill362
783;;THT;6.5247;-6.26525;0;Bottom;J212
784;;;75.8698;-50.1271;0;Bottom;Copper Fill335
785;;;73.4441;-65.2528;0;Bottom;Copper Fill151
786;;;18.6182;-22.8856;0;Bottom;Copper Fill307
787;;;13.6144;-59.4616;0;Bottom;Copper Fill248
788;2.2;0805 [SMD];2.46969;-42.4602;0;Top;R71
789;;;89.9922;-34.8871;0;Bottom;Copper Fill422
790;;;88.011;-91.2751;0;Bottom;Copper Fill210
791;;;93.4593;-33.7314;0;Bottom;Copper Fill483
792;220;0805 [SMD];89.7097;-25.2427;-90;Top;R59
793;;;21.082;-92.8499;0;Bottom;Copper Fill163
