*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3b (grounded)
*Date=22:26:41
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
197;;;63.5254;-34.2267;0;Bottom;Copper Fill503
198;;;2.8448;-80.8611;0;Bottom;Copper Fill367
199;;;21.4376;-46.2282;0;Bottom;Copper Fill34
200;;;25.8953;-78.8926;0;Bottom;Copper Fill498
201;;;23.1648;-69.4311;0;Bottom;Copper Fill363
202;5V;DPak [SMD];73.1998;-87.2583;180;Top;U1
203;470;0805 [SMD];75.7397;-25.5134;-90;Top;R22
204;;;37.338;-10.973;0;Bottom;Copper Fill87
205;;;21.6662;-48.7682;0;Bottom;Copper Fill32
206;;;76.708;-10.973;0;Bottom;Copper Fill86
207;;;94.7928;-58.9282;0;Bottom;Copper Fill20
208;;;18.8214;-21.1584;0;Bottom;Copper Fill315
209;;THT;10.0172;-23.6809;90;Bottom;J109
210;1k;0805 [SMD];13.8272;-92.1883;-90;Top;R15
211;;;78.5241;-84.506;0;Bottom;Copper Fill222
212;;;2.3971;-80.831;0;Bottom;Via186
213;;0603 [SMD];62.3021;-52.8909;0;Top;LED2
214;;;96.4946;-90.4115;0;Bottom;Copper Fill489
215;;;50.3428;-23.927;0;Bottom;Copper Fill312
216;;;4.9149;-7.6202;0;Bottom;Copper Fill199
217;;;21.082;-85.7887;0;Bottom;Copper Fill168
218;;;3.302;-93.1039;0;Bottom;Copper Fill468
219;;;81.1371;-66.5434;0;Bottom;Via53
220;;THT;92.2497;-13.5209;180;Bottom;JP3
221;;;89.9922;-35.1411;0;Bottom;Copper Fill436
222;;;84.8614;-88.4811;0;Bottom;Copper Fill551
223;;;58.4454;-67.3991;0;Bottom;Copper Fill414
224;;;18.3134;-73.5078;0;Bottom;Copper Fill9
225;;;94.7928;-53.8482;0;Bottom;Copper Fill266
226;;;73.4441;-65.5068;0;Bottom;Copper Fill162
227;;;61.4045;-60.9856;0;Bottom;Copper Fill409
228;;;45.0596;-54.1911;0;Bottom;Copper Fill134
229;;;41.4274;-28.626;0;Bottom;Copper Fill59
230;;;59.5122;-20.5615;0;Bottom;Copper Fill418
231;;;82.4484;-22.022;0;Bottom;Copper Fill73
232;;;84.2137;-88.0366;0;Bottom;Copper Fill550
233;;;44.5897;-53.7212;0;Bottom;Copper Fill379
234;;;81.4578;-15.4434;0;Bottom;Copper Fill80
235;;;89.3572;-91.5291;0;Bottom;Copper Fill219
236;;;65.6844;-84.9759;0;Bottom;Copper Fill209
237;100k;0805 [SMD];88.5122;-57.3359;180;Top;R35
238;;;59.3852;-14.9354;0;Bottom;Copper Fill323
239;;;16.4592;-62.0778;0;Bottom;Copper Fill256
240;;DIP (Dual Inline) [THT];83.3597;-21.1409;-90;Bottom;IC3
241;;;66.8274;-28.626;0;Bottom;Copper Fill67
242;;;53.7845;-92.9388;0;Bottom;Copper Fill210
243;;THT;12.5572;-18.6009;0;Bottom;J169
244;;;46.4566;-76.6828;0;Bottom;Copper Fill244
245;;;21.4249;-9.322;0;Bottom;Copper Fill368
246;;;44.5897;-54.6864;0;Bottom;Copper Fill131
247;;;22.0345;-92.1768;0;Bottom;Copper Fill470
248;100k;0805 [SMD];34.1472;-84.8858;-90;Top;R9
249;;;83.3628;-31.4962;0;Bottom;Copper Fill53
250;;;94.7293;-30.2516;0;Bottom;Copper Fill552
251;;;17.1704;-85.9411;0;Bottom;Copper Fill426
252;;;4.2545;-84.8616;0;Bottom;Copper Fill473
253;;;21.4376;-56.3882;0;Bottom;Copper Fill263
254;;;44.1706;-88.7859;0;Bottom;Copper Fill491
255;;;1.8542;-80.8611;0;Bottom;Copper Fill366
256;;;82.804;-36.7667;0;Bottom;Copper Fill386
257;;THT;12.5572;-21.1409;0;Bottom;J172
258;;;89.9922;-42.1515;0;Bottom;Copper Fill433
259;;;84.6328;-79.0196;0;Bottom;Copper Fill242
260;470;0805 [SMD];66.7771;-32.1584;180;Top;R8
261;;;21.4376;-20.8282;0;Bottom;Copper Fill76
262;;;21.4376;-18.2882;0;Bottom;Copper Fill78
263;;;21.4376;-23.3682;0;Bottom;Copper Fill74
264;;;39.878;-10.973;0;Bottom;Copper Fill331
265;100nF;0805 [SMD, multilayer];76.3747;-13.4483;90;Top;C24
266;;;94.7928;-74.1682;0;Bottom;Copper Fill247
267;0.1µF;0805 [SMD, multilayer];70.3422;-33.1334;90;Top;C7
268;;;83.5533;-92.5324;0;Bottom;Copper Fill522
269;;;81.0641;-66.1164;0;Bottom;Copper Fill340
270;;;87.4141;-63.9574;0;Bottom;Copper Fill485
271;;;21.4376;-25.9082;0;Bottom;Copper Fill309
272;;;4.2545;-86.7412;0;Bottom;Copper Fill174
273;;;4.2545;-86.7412;0;Bottom;Copper Fill472
274;1k;0805 [SMD];13.8272;-84.8858;-90;Top;R16
275;;;39.878;-10.973;0;Bottom;Copper Fill88
276;;;97.7138;-48.7428;0;Bottom;Copper Fill30
277;;;54.0766;-68.1611;0;Bottom;Copper Fill183
278;;;27.3558;-38.151;0;Bottom;Copper Fill38
279;;;94.7928;-51.3082;0;Bottom;Copper Fill270
280;;;60.1821;-39.5559;0;Bottom;Via145
281;;;51.7144;-19.5963;0;Bottom;Copper Fill146
282;;;88.6841;-92.2276;0;Bottom;Copper Fill527
283;;;43.9293;-38.8368;0;Bottom;Copper Fill396
284;;;88.5952;-16.9166;0;Bottom;Copper Fill311
285;;;49.9872;-50.0128;0;Bottom;Copper Fill272
286;;;71.0946;-8.5219;0;Bottom;Copper Fill388
287;220;0805 [SMD];89.7097;-23.2909;-90;Top;R59
288;;;18.3896;-53.3148;0;Bottom;Copper Fill26
289;;THT;10.0172;-13.5209;0;Bottom;J186
