*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.2a
*Date=21:17:34
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
358;;;21.8948;-59.1187;0;Bottom;Copper Fill333
359;;;21.1074;-46.9902;0;Bottom;Copper Fill29
360;;;73.025;-72.0854;0;Bottom;Copper Fill241
361;;;57.8993;-70.536;0;Bottom;Copper Fill467
362;;;21.082;-85.3315;0;Bottom;Copper Fill479
363;;;54.8894;-58.5091;0;Bottom;Copper Fill343
364;;;51.5493;-19.2788;0;Bottom;Copper Fill322
365;;;64.9986;-23.2539;0;Bottom;Copper Fill519
366;;;93.4593;-33.5282;0;Bottom;Copper Fill202
367;;;68.7832;-89.3955;0;Bottom;Copper Fill538
368;;THT;51.6097;-92.0913;90;Bottom;J190
369;;;48.3616;-35.3824;0;Bottom;Copper Fill39
370;;;41.0845;-22.784;0;Bottom;Copper Fill130
371;;;25.8953;-78.3846;0;Bottom;Copper Fill200
372;;;92.0242;-87.6683;0;Bottom;Copper Fill329
373;;;7.0993;-8.2044;0;Bottom;Copper Fill154
374;;;73.4441;-64.9988;0;Bottom;Copper Fill166
375;;;80.4545;-33.96;0;Bottom;Copper Fill435
376;;;79.0702;-76.2256;0;Bottom;Copper Fill237
377;;;72.1741;-14.3512;0;Bottom;Copper Fill455
378;;;71.3994;-62.3191;0;Bottom;Copper Fill413
379;;TO220 [THT];24.6222;-91.0572;180;Bottom;Q3
380;;;21.1074;-29.2102;0;Bottom;Copper Fill44
381;;;54.2544;-38.4939;0;Bottom;Copper Fill397
382;;;75.0697;-14.3004;0;Bottom;Copper Fill520
383;;;54.3052;-65.9767;0;Bottom;Copper Fill424
384;;;24.0538;-8.941;0;Bottom;Copper Fill315
385;;THT;41.4497;-87.0113;180;Bottom;J110
386;;;30.9372;-65.7735;0;Bottom;Copper Fill188
387;;;32.9946;-55.9691;0;Bottom;Copper Fill140
388;;;48.0568;-65.7735;0;Bottom;Copper Fill190
389;;;21.1074;-46.9902;0;Bottom;Copper Fill263
390;;;21.4249;-58.6488;0;Bottom;Copper Fill79
391;;;79.9846;-73.5078;0;Bottom;Copper Fill6
392;;;37.8841;-16.1038;0;Bottom;Copper Fill374
393;;;82.3341;-91.8466;0;Bottom;Copper Fill470
394;;;51.6128;-30.404;0;Bottom;Copper Fill288
395;;;63.0428;-30.5056;0;Bottom;Copper Fill286
396;;;91.059;-87.6683;0;Bottom;Copper Fill328
397;1µF;0805 [SMD, multilayer];62.7947;-61.6113;0;Top;C11
398;;TO220 [THT];33.4487;-68.2788;90;Bottom;Q5
399;;;54.7846;-38.4338;0;Bottom;Via132
400;;;51.6096;-18.7489;0;Bottom;Via25
401;1k;0805 [SMD];31.6072;-84.3987;-90;Top;R11
402;;;87.3506;-68.3262;0;Bottom;Copper Fill7
403;;TO220 [THT];6.8422;-83.7547;180;Bottom;Q4
404;;;40.4876;-84.5187;0;Bottom;Copper Fill550
405;;;77.4446;-54.5848;0;Bottom;Copper Fill256
406;;DIP (Dual Inline) [THT];80.1847;-54.6263;180;Bottom;IC1
407;;;43.3197;-40.2592;0;Bottom;Copper Fill101
408;;THT;36.3697;-22.8763;-90;Bottom;J142
409;;;51.435;-74.1174;0;Bottom;Copper Fill235
410;;;61.7093;-38.278;0;Bottom;Copper Fill465
411;0.22µF;0805 [SMD, multilayer];66.6047;-23.1938;0;Top;C10
412;;300 mil [THT];66.2147;-89.2592;-90;Bottom;D16
413;;;3.302;-85.3315;0;Bottom;Copper Fill488
414;;;40.1193;-28.4482;0;Bottom;Copper Fill513
415;;;72.8345;-91.6688;0;Bottom;Copper Fill206
416;;;69.3293;-89.9416;0;Bottom;Copper Fill537
417;47µF;200 mil [THT, tantalum];72.8822;-89.8688;90;Bottom;C14
418;;;81.0641;-38.9892;0;Bottom;Copper Fill120
419;;;95.3389;-28.1688;0;Bottom;Copper Fill145
420;;;84.5693;-21.768;0;Bottom;Copper Fill184
421;;;41.3766;-65.7735;0;Bottom;Copper Fill493
422;;;94.7928;-63.5256;0;Bottom;Copper Fill248
423;;;9.2456;-39.3067;0;Bottom;Copper Fill446
424;;;64.3128;-19.6344;0;Bottom;Copper Fill306
425;;;71.628;-14.8719;0;Bottom;Copper Fill456
426;1k;0805 [SMD];83.4596;-11.7637;0;Top;R40
427;;;87.1093;-25.2986;0;Bottom;Copper Fill393
428;;;21.1074;-34.2902;0;Bottom;Copper Fill42
429;100k;0805 [SMD];88.1947;-43.8313;180;Top;R36
430;0.1µF;0805 [SMD, multilayer];58.9847;-14.3037;180;Top;C5
431;;;91.5289;-87.1984;0;Bottom;Copper Fill75
432;;;95.0341;-91.3894;0;Bottom;Copper Fill500
433;;;75.9841;-23.7492;0;Bottom;Copper Fill107
434;;;36.0521;-90.5039;0;Bottom;Via97
435;100k;0805 [SMD];88.0496;-58.4363;180;Top;R35
436;;;39.37;-31.2422;0;Bottom;Copper Fill283
437;;THT;95.1072;-10.4938;180;Bottom;JP3
438;;;52.832;-59.8426;0;Bottom;Copper Fill232
439;;;82.0166;-13.3352;0;Bottom;Copper Fill312
440;;;59.1693;-19.2788;0;Bottom;Copper Fill134
441;;;94.7928;-68.6056;0;Bottom;Copper Fill246
442;;;28.8798;-10.6174;0;Bottom;Copper Fill64
