*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.6c (gnd)
*Date=21:37:38
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
395;;;70.7898;-8.1663;0;Bottom;Copper Fill416
396;;;44.3992;-84.9632;0;Bottom;Copper Fill241
397;;;26.0858;-41.961;0;Bottom;Copper Fill36
398;;;21.8948;-8.8267;0;Bottom;Copper Fill127
399;;;57.1754;-85.1283;0;Bottom;Copper Fill483
400;470;0805 [SMD];47.7997;-25.5134;-90;Top;R2
401;100k;0805 [SMD];88.5122;-42.0959;180;Top;R36
402;;;66.2081;-80.1932;0;Bottom;Via230
403;;THT;80.5022;-10.9809;-90;Bottom;JP4
404;;;87.2744;-35.23;0;Bottom;Copper Fill300
405;;TO220 [THT];29.0037;-70.6709;90;Bottom;Q8
406;;;28.3464;-68.1611;0;Bottom;Copper Fill194
407;;;94.5388;-16.7515;0;Bottom;Copper Fill414
408;;;83.693;-46.9267;0;Bottom;Copper Fill448
409;;;27.9146;-25.3367;0;Bottom;Copper Fill558
410;;;94.7928;-76.7082;0;Bottom;Copper Fill252
411;;;22.6949;-72.1616;0;Bottom;Copper Fill116
412;;;84.5693;-24.181;0;Bottom;Copper Fill490
413;;0805 [SMD];6.76962;-42.7309;180;Top;LED6
414;;;24.4856;-54.0768;0;Bottom;Copper Fill271
415;;;84.8741;-59.7664;0;Bottom;Copper Fill370
416;;;77.6446;-19.236;0;Bottom;Via116
417;;;65.5828;-31.2168;0;Bottom;Copper Fill52
418;;;63.4873;-21.1076;0;Bottom;Copper Fill477
419;10;0805 [SMD];69.9521;-55.4309;180;Top;R25
420;;;13.1921;-59.8759;0;Bottom;Via209
421;;;12.8397;-25.8066;0;Bottom;Copper Fill544
422;;;97.7392;-48.7428;0;Bottom;Copper Fill30
423;;;94.7896;-29.7134;0;Bottom;Via134
424;1k;0805 [SMD];49.7772;-10.3459;0;Top;R75
425;;;94.7928;-66.5482;0;Bottom;Copper Fill261
426;;;12.3444;-26.3019;0;Bottom;Copper Fill211
427;;;12.6873;-29.5658;0;Bottom;Copper Fill466
428;;;97.7392;-43.6882;0;Bottom;Copper Fill290
429;;;21.4249;-8.3314;0;Bottom;Copper Fill383
430;;TO220 [THT];6.8422;-84.2418;180;Bottom;Q4
431;;;26.7208;-40.056;0;Bottom;Copper Fill37
432;;;59.0169;-20.0154;0;Bottom;Copper Fill440
433;;;51.9271;-7.171;0;Bottom;Via177
434;;;73.1393;-24.0286;0;Bottom;Copper Fill517
435;;;10.0838;-54.5594;0;Bottom;Copper Fill23
436;100k;0805 [SMD];57.9597;-68.3759;-90;Top;R56
437;2.2;0805 [SMD];2.46969;-42.7309;0;Top;R71
438;;;94.7928;-74.1682;0;Bottom;Copper Fill7
439;;;70.2945;-34.7474;0;Bottom;Copper Fill546
440;100 nF;0805 [SMD, multilayer];63.0397;-25.5134;-90;Top;C27
441;;THT;7.4772;-18.2834;0;Bottom;J213
442;;;48.8696;-92.5959;0;Bottom;Copper Fill169
443;;;78.5971;-84.9585;0;Bottom;Via231
444;;;97.4344;-39.8528;0;Bottom;Copper Fill293
